,stemmers,lemmatize,replace_ngrams,num_grams,dic_extremes_nobelow,dic_extremes_noabove,num_topics,alpha
1203,lancaster,False,False,2,3,0.99,30,0.001
1204,lancaster,False,False,2,3,0.99,30,0.0001
1205,lancaster,False,False,2,3,0.99,30,0.01
1206,lancaster,False,False,2,5,0.9,20,0.001
1207,lancaster,False,False,2,5,0.9,20,0.0001
1208,lancaster,False,False,2,5,0.9,20,0.01
1209,lancaster,False,False,2,5,0.9,30,0.001
1210,lancaster,False,False,2,5,0.9,30,0.0001
1211,lancaster,False,False,2,5,0.9,30,0.01
1212,lancaster,False,False,2,5,0.95,20,0.001
1213,lancaster,False,False,2,5,0.95,20,0.0001
1214,lancaster,False,False,2,5,0.95,20,0.01
1215,lancaster,False,False,2,5,0.95,30,0.001
1216,lancaster,False,False,2,5,0.95,30,0.0001
1217,lancaster,False,False,2,5,0.95,30,0.01
1218,lancaster,False,False,2,5,0.99,20,0.001
1219,lancaster,False,False,2,5,0.99,20,0.0001
1220,lancaster,False,False,2,5,0.99,20,0.01
1221,lancaster,False,False,2,5,0.99,30,0.001
1222,lancaster,False,False,2,5,0.99,30,0.0001
1223,lancaster,False,False,2,5,0.99,30,0.01
1224,lancaster,False,False,2,10,0.9,20,0.001
1225,lancaster,False,False,2,10,0.9,20,0.0001
1226,lancaster,False,False,2,10,0.9,20,0.01
1227,lancaster,False,False,2,10,0.9,30,0.001
1228,lancaster,False,False,2,10,0.9,30,0.0001
1229,lancaster,False,False,2,10,0.9,30,0.01
1230,lancaster,False,False,2,10,0.95,20,0.001
1231,lancaster,False,False,2,10,0.95,20,0.0001
1232,lancaster,False,False,2,10,0.95,20,0.01
1233,lancaster,False,False,2,10,0.95,30,0.001
1234,lancaster,False,False,2,10,0.95,30,0.0001
1235,lancaster,False,False,2,10,0.95,30,0.01
1236,lancaster,False,False,2,10,0.99,20,0.001
1237,lancaster,False,False,2,10,0.99,20,0.0001
1238,lancaster,False,False,2,10,0.99,20,0.01
1239,lancaster,False,False,2,10,0.99,30,0.001
1240,lancaster,False,False,2,10,0.99,30,0.0001
1241,lancaster,False,False,2,10,0.99,30,0.01
1242,lancaster,False,False,3,3,0.9,20,0.001
1243,lancaster,False,False,3,3,0.9,20,0.0001
1244,lancaster,False,False,3,3,0.9,20,0.01
1245,lancaster,False,False,3,3,0.9,30,0.001
1246,lancaster,False,False,3,3,0.9,30,0.0001
1247,lancaster,False,False,3,3,0.9,30,0.01
1248,lancaster,False,False,3,3,0.95,20,0.001
1249,lancaster,False,False,3,3,0.95,20,0.0001
1250,lancaster,False,False,3,3,0.95,20,0.01
1251,lancaster,False,False,3,3,0.95,30,0.001
1252,lancaster,False,False,3,3,0.95,30,0.0001
1253,lancaster,False,False,3,3,0.95,30,0.01
1254,lancaster,False,False,3,3,0.99,20,0.001
1255,lancaster,False,False,3,3,0.99,20,0.0001
1256,lancaster,False,False,3,3,0.99,20,0.01
1257,lancaster,False,False,3,3,0.99,30,0.001
1258,lancaster,False,False,3,3,0.99,30,0.0001
1259,lancaster,False,False,3,3,0.99,30,0.01
1260,lancaster,False,False,3,5,0.9,20,0.001
1261,lancaster,False,False,3,5,0.9,20,0.0001
1262,lancaster,False,False,3,5,0.9,20,0.01
1263,lancaster,False,False,3,5,0.9,30,0.001
1264,lancaster,False,False,3,5,0.9,30,0.0001
1265,lancaster,False,False,3,5,0.9,30,0.01
1266,lancaster,False,False,3,5,0.95,20,0.001
1267,lancaster,False,False,3,5,0.95,20,0.0001
1268,lancaster,False,False,3,5,0.95,20,0.01
1269,lancaster,False,False,3,5,0.95,30,0.001
1270,lancaster,False,False,3,5,0.95,30,0.0001
1271,lancaster,False,False,3,5,0.95,30,0.01
1272,lancaster,False,False,3,5,0.99,20,0.001
1273,lancaster,False,False,3,5,0.99,20,0.0001
1274,lancaster,False,False,3,5,0.99,20,0.01
1275,lancaster,False,False,3,5,0.99,30,0.001
1276,lancaster,False,False,3,5,0.99,30,0.0001
1277,lancaster,False,False,3,5,0.99,30,0.01
1278,lancaster,False,False,3,10,0.9,20,0.001
1279,lancaster,False,False,3,10,0.9,20,0.0001
1280,lancaster,False,False,3,10,0.9,20,0.01
1281,lancaster,False,False,3,10,0.9,30,0.001
1282,lancaster,False,False,3,10,0.9,30,0.0001
1283,lancaster,False,False,3,10,0.9,30,0.01
1284,lancaster,False,False,3,10,0.95,20,0.001
1285,lancaster,False,False,3,10,0.95,20,0.0001
1286,lancaster,False,False,3,10,0.95,20,0.01
1287,lancaster,False,False,3,10,0.95,30,0.001
1288,lancaster,False,False,3,10,0.95,30,0.0001
1289,lancaster,False,False,3,10,0.95,30,0.01
1290,lancaster,False,False,3,10,0.99,20,0.001
1291,lancaster,False,False,3,10,0.99,20,0.0001
1292,lancaster,False,False,3,10,0.99,20,0.01
1293,lancaster,False,False,3,10,0.99,30,0.001
1294,lancaster,False,False,3,10,0.99,30,0.0001
1295,lancaster,False,False,3,10,0.99,30,0.01
